ID,Store ID,Total Price,Base Price,Units Sold
1212,9713,138.9375,138.9375,91
1216,9713,216.6,216.6,61
1217,9713,327.0375,327.0375,44
1218,9713,183.1125,196.65,97
1219,9713,205.9125,205.9125,15
1220,9713,205.9125,205.9125,5
1221,9713,241.5375,241.5375,82
1222,9713,208.05,208.05,61
1224,9713,426.7875,448.1625,10
1225,9713,426.7875,453.8625,27
1226,9713,430.35,448.1625,48
1229,9731,97.6125,97.6125,50
1230,9731,99.0375,99.0375,22
1233,9731,134.6625,134.6625,30
1234,9731,133.95,133.95,38
1237,9731,196.65,227.2875,58
1238,9731,327.0375,327.0375,31
1239,9731,173.85,220.1625,68
1242,9731,220.1625,220.1625,31
1243,9731,179.55,203.0625,28
1244,9731,190.2375,213.0375,37
1247,9731,426.7875,462.4125,50
1250,9745,98.325,99.0375,138
1251,9745,98.325,98.325,139
1252,9745,98.325,98.325,22
1254,9745,133.95,133.95,46
1255,9745,134.6625,134.6625,38
1256,9745,140.3625,116.85,128
1259,9745,205.9125,205.9125,62
1260,9745,314.2125,314.2125,35
1261,9745,171.7125,193.0875,192
1262,9745,205.9125,205.9125,14
1264,9745,241.5375,241.5375,46
1265,9745,198.075,198.075,65
1266,9745,190.2375,236.55,43
1268,9745,426.7875,454.575,20
1269,9745,426.7875,451.0125,80
1271,9745,177.4125,177.4125,16
1272,9770,82.65,82.65,41
1277,9770,131.8125,131.8125,19
1278,9770,162.45,162.45,50
1281,9770,222.3,222.3,22
1282,9770,206.625,206.625,47
1283,9770,295.6875,295.6875,19
1284,9770,213.0375,213.0375,30
1285,9770,177.4125,177.4125,13
1287,9770,205.2,205.2,16
1289,9770,190.2375,211.6125,89
1291,9770,426.7875,444.6,31
1294,9789,87.6375,88.35,45
1295,9789,85.5,89.0625,55
1298,9789,128.25,128.25,7
1299,9789,141.075,170.2875,27
1301,9789,227.2875,227.2875,72
1302,9789,312.7875,312.7875,31
1303,9789,227.2875,227.2875,34
1304,9789,177.4125,177.4125,36
1305,9789,177.4125,177.4125,22
1306,9789,240.825,240.825,22
1307,9789,213.0375,213.0375,27
1308,9789,190.2375,213.0375,59
1310,9789,426.7875,448.1625,8
1311,9789,428.925,448.1625,18
1313,9789,170.2875,170.2875,18
1314,9813,87.6375,87.6375,22
1315,9813,87.6375,86.925,29
1318,9813,123.2625,123.2625,17
1319,9813,119.7,119.7,28
1320,9813,135.375,166.0125,22
1321,9813,230.1375,230.1375,30
1322,9813,233.7,233.7,27
1323,9813,233.7,233.7,33
1324,9813,227.2875,227.2875,37
1325,9813,312.7875,312.7875,53
1326,9813,218.025,218.025,42
1329,9813,240.825,240.825,4
1330,9813,206.625,206.625,52
1331,9813,190.2375,213.0375,143
1334,9823,98.325,98.325,181
1335,9823,98.325,98.325,159
1336,9823,98.325,91.2,68
1337,9823,184.5375,184.5375,11
1338,9823,183.1125,183.1125,19
1339,9823,133.95,133.95,83
1340,9823,133.2375,133.2375,99
1341,9823,142.5,142.5,148
1343,9823,237.2625,280.0125,34
1344,9823,235.125,282.8625,76
1345,9823,217.3125,217.3125,168
1346,9823,312.075,312.075,162
1347,9823,169.575,202.35,307
1348,9823,205.9125,205.9125,44
1349,9823,205.9125,205.9125,22
1352,9823,241.5375,241.5375,92
1353,9823,204.4875,204.4875,107
1354,9823,191.6625,236.55,55
1356,9823,426.7875,448.1625,54
1357,9823,426.7875,450.3,79
1358,9823,462.4125,462.4125,19
1359,9823,177.4125,177.4125,31
1360,9823,355.5375,355.5375,29
1362,9837,97.6125,97.6125,48
1363,9837,98.325,113.2875,67
1364,9837,97.6125,97.6125,13
1365,9837,133.95,133.95,30
1366,9837,132.525,132.525,41
1367,9837,139.65,139.65,91
1368,9837,237.975,278.5875,136
1371,9837,227.2875,227.2875,42
1372,9837,327.0375,327.0375,41
1373,9837,179.55,207.3375,135
1374,9837,227.2875,227.2875,53
1375,9837,206.625,206.625,36
1376,9837,190.95,213.0375,83
1378,9837,427.5,448.1625,85
1379,9837,426.7875,448.1625,38
1380,9809,98.325,98.325,89
1381,9809,99.0375,99.0375,135
1382,9809,99.0375,99.0375,29
1383,9809,133.95,133.95,24
1384,9809,133.2375,133.2375,36
1385,9809,141.075,141.075,53
1389,9809,227.2875,227.2875,51
1390,9809,314.2125,314.2125,48
1391,9809,170.2875,208.05,109
1392,9809,241.5375,241.5375,77
1393,9809,196.65,196.65,77
1397,9809,427.5,464.55,36
1398,9809,177.4125,177.4125,4
1400,9845,98.325,106.1625,239
1401,9845,98.325,106.875,268
1402,9845,98.325,98.325,74
1405,9845,131.8125,131.8125,77
1406,9845,133.95,133.95,101
1407,9845,141.075,141.075,154
1408,9845,235.125,280.725,81
1411,9845,204.4875,204.4875,108
1412,9845,312.7875,312.7875,100
1413,9845,178.8375,223.725,282
1414,9845,205.9125,205.9125,36
1417,9845,227.2875,227.2875,65
1418,9845,196.65,196.65,133
1419,9845,190.95,236.55,114
1421,9845,426.7875,448.1625,39
1422,9845,426.7875,450.3,102
1423,9845,177.4125,177.4125,13
1426,9872,84.075,84.075,113
1427,9872,84.075,84.075,126
1428,9872,83.3625,83.3625,62
1429,9872,130.3875,130.3875,18
1430,9872,127.5375,127.5375,24
1431,9872,136.0875,164.5875,23
1432,9872,237.2625,237.2625,12
1433,9872,237.975,237.975,16
1434,9872,237.975,237.975,15
1435,9872,223.725,223.725,98
1436,9872,295.6875,295.6875,34
1437,9872,202.35,202.35,49
1438,9872,177.4125,177.4125,68
1439,9872,177.4125,177.4125,45
1441,9872,205.2,205.2,48
1442,9872,195.9375,195.9375,61
1443,9872,190.2375,212.325,129
1445,9872,426.7875,448.875,21
1446,9872,426.7875,448.1625,30
1447,9872,483.7875,483.7875,11
1449,9876,82.65,82.65,11
1453,9876,123.975,123.975,32
1454,9876,136.0875,168.15,19
1455,9876,227.2875,229.425,36
1456,9876,233.7,235.125,19
1457,9876,220.1625,220.1625,48
1458,9876,295.6875,295.6875,4
1459,9876,205.2,205.2,35
1460,9876,177.4125,177.4125,12
1461,9876,205.2,205.2,14
1462,9876,200.2125,200.2125,57
1463,9876,190.2375,212.325,157
1466,9876,426.7875,448.1625,42
1468,9879,87.6375,86.925,61
1469,9879,86.925,86.2125,79
1471,9879,124.6875,124.6875,23
1472,9879,126.1125,126.1125,37
1473,9879,139.65,160.3125,22
1475,9879,236.55,236.55,33
1477,9879,218.025,218.025,34
1478,9879,292.125,292.125,21
1479,9879,203.0625,227.2875,27
1481,9879,240.825,240.825,12
1482,9879,191.6625,191.6625,15
1483,9879,190.2375,213.0375,63
1486,9880,86.925,86.925,82
1487,9880,87.6375,86.925,112
1488,9880,86.2125,86.2125,46
1490,9880,126.825,126.825,22
1491,9880,123.2625,123.2625,51
1492,9880,137.5125,167.4375,56
1493,9880,235.125,235.125,27
1494,9880,232.9875,232.9875,46
1495,9880,231.5625,231.5625,44
1496,9880,218.025,218.025,72
1497,9880,312.7875,312.7875,38
1498,9880,205.2,205.2,48
1499,9880,177.4125,177.4125,28
1500,9880,177.4125,177.4125,15
1501,9880,240.825,240.825,17
1502,9880,213.0375,213.0375,41
1503,9880,190.2375,213.0375,80
1505,9880,426.7875,449.5875,24
1506,9880,426.7875,448.1625,37
1508,9881,98.325,98.325,142
1509,9881,98.325,98.325,133
1510,9881,99.0375,99.0375,47
1511,9881,133.2375,133.2375,39
1512,9881,133.2375,133.2375,37
1513,9881,140.3625,140.3625,137
1515,9881,234.4125,278.5875,73
1516,9881,214.4625,214.4625,51
1517,9881,319.2,319.2,59
1518,9881,180.2625,211.6125,212
1519,9881,205.9125,205.9125,17
1520,9881,205.9125,205.9125,9
1521,9881,241.5375,241.5375,30
1522,9881,203.0625,203.0625,30
1525,9881,426.7875,448.1625,28
1526,9881,426.7875,451.0125,54
1532,9890,99.0375,99.0375,113
1533,9890,99.0375,99.0375,70
1534,9890,99.0375,99.0375,19
1535,9890,132.525,132.525,41
1536,9890,133.95,133.95,57
1537,9890,140.3625,140.3625,127
1541,9890,215.175,215.175,66
1542,9890,315.6375,315.6375,83
1543,9890,178.8375,214.4625,138
1544,9890,225.8625,225.8625,48
1545,9890,200.2125,200.2125,52
1548,9890,426.7875,452.4375,67
1549,9890,177.4125,177.4125,13
1550,9909,99.0375,89.0625,99
1551,9909,99.0375,88.35,131
1552,9909,99.0375,99.0375,17
1553,9909,133.95,133.95,33
1554,9909,134.6625,134.6625,59
1555,9909,142.5,142.5,43
1559,9909,220.875,220.875,116
1560,9909,327.0375,327.0375,51
1561,9909,174.5625,214.4625,75
1562,9909,232.9875,232.9875,33
1563,9909,210.9,210.9,190
1564,9909,190.95,211.6125,179
1566,9909,427.5,451.725,72
1567,9909,428.925,454.575,73
1570,9954,83.3625,84.075,69
1572,9954,126.825,126.825,26
1573,9954,126.825,126.825,26
1574,9954,140.3625,168.15,31
1575,9954,237.2625,237.2625,10
1578,9954,221.5875,221.5875,60
1579,9954,295.6875,295.6875,28
1580,9954,223.725,223.725,40
1581,9954,177.4125,177.4125,33
1582,9954,177.4125,177.4125,22
1583,9954,205.2,205.2,39
1584,9954,189.525,189.525,35
1585,9954,190.2375,212.325,61
1586,9954,431.0625,448.1625,20
1587,9954,426.7875,448.1625,12
1588,9954,426.7875,448.875,23
1590,9954,170.2875,170.2875,12
1592,9961,98.325,99.0375,146
1593,9961,98.325,99.0375,181
1594,9961,98.325,70.5375,45
1597,9961,133.2375,133.2375,61
1598,9961,131.8125,131.8125,50
1599,9961,139.65,139.65,168
1602,9961,212.325,212.325,72
1603,9961,303.525,303.525,82
1604,9961,172.425,205.9125,214
1605,9961,205.9125,205.9125,17
1606,9961,205.9125,205.9125,6
1608,9961,241.5375,241.5375,58
1609,9961,205.9125,205.9125,80
1610,9961,190.2375,236.55,50
1612,9961,426.7875,448.1625,26
1613,9961,426.7875,448.1625,60
1615,9961,177.4125,177.4125,6
1618,9984,89.0625,89.0625,14
1619,9984,86.925,86.925,36
1620,9984,87.6375,87.6375,19
1622,9984,121.125,121.125,15
1623,9984,124.6875,124.6875,25
1624,9984,138.225,167.4375,40
1628,9984,216.6,216.6,90
1629,9984,300.675,300.675,39
1630,9984,211.6125,211.6125,45
1631,9984,177.4125,177.4125,40
1632,9984,177.4125,177.4125,29
1633,9984,240.825,240.825,17
1634,9984,201.6375,201.6375,52
1635,9984,190.2375,213.0375,69
1638,9984,426.7875,450.3,22
1639,9984,170.2875,170.2875,7
1640,9984,178.125,178.125,4
1641,8091,99.0375,111.8625,34
1642,8091,97.6125,97.6125,14
1643,8091,134.6625,134.6625,17
1644,8091,133.2375,133.2375,28
1645,8091,142.5,142.5,51
1649,8091,227.2875,227.2875,10
1650,8091,327.0375,327.0375,34
1653,8091,210.9,210.9,25
1654,8091,190.2375,234.4125,89
1657,8095,98.325,98.325,112
1658,8095,98.325,98.325,118
1659,8095,98.325,98.325,36
1662,8095,133.2375,133.2375,80
1663,8095,133.2375,133.2375,80
1664,8095,140.3625,140.3625,149
1667,8095,235.125,280.0125,41
1668,8095,227.2875,227.2875,96
1669,8095,327.0375,327.0375,35
1670,8095,192.375,192.375,129
1671,8095,205.9125,205.9125,39
1672,8095,205.9125,205.9125,5
1673,8095,248.6625,248.6625,53
1674,8095,213.0375,213.0375,91
1675,8095,190.95,240.825,100
1677,8095,426.7875,448.1625,21
1678,8095,429.6375,458.1375,55
1679,8095,177.4125,177.4125,17
1682,8094,70.5375,87.6375,180
1683,8094,70.5375,88.35,160
1684,8094,70.5375,85.5,48
1685,8094,69.1125,180.975,17
1687,8094,130.3875,130.3875,34
1688,8094,134.6625,134.6625,36
1689,8094,138.225,164.5875,47
1690,8094,234.4125,234.4125,23
1691,8094,234.4125,234.4125,47
1692,8094,235.125,235.125,26
1693,8094,227.2875,227.2875,59
1694,8094,282.15,282.15,40
1695,8094,190.2375,210.9,87
1696,8094,177.4125,177.4125,23
1697,8094,177.4125,177.4125,40
1698,8094,240.825,240.825,30
1699,8094,213.0375,213.0375,30
1700,8094,191.6625,213.0375,49
1701,8094,426.7875,448.1625,12
1702,8094,426.7875,448.875,22
1703,8094,426.7875,448.1625,28
1705,8094,170.2875,170.2875,17
1706,8094,178.125,205.9125,8
1707,8094,178.125,200.2125,45
1708,8063,72.675,82.65,56
1709,8063,69.1125,84.075,59
1712,8063,133.2375,133.2375,28
1713,8063,135.375,166.725,36
1714,8063,237.975,237.975,7
1715,8063,228.7125,228.7125,11
1717,8063,227.2875,227.2875,47
1718,8063,293.55,293.55,29
1719,8063,190.2375,216.6,35
1720,8063,177.4125,177.4125,21
1721,8063,177.4125,177.4125,24
1723,8063,205.2,205.2,21
1724,8063,205.9125,205.9125,44
1725,8063,190.2375,212.325,55
1727,8063,426.7875,448.875,24
1728,8063,429.6375,448.1625,12
1730,8063,170.2875,170.2875,3
1731,8063,178.125,178.125,11
1732,8063,178.125,205.9125,10
1733,8023,98.325,88.35,204
1734,8023,98.325,88.35,303
1735,8023,99.0375,99.0375,51
1736,8023,71.9625,321.3375,120
1738,8023,134.6625,134.6625,59
1739,8023,133.95,133.95,87
1740,8023,141.075,141.075,234
1744,8023,227.2875,227.2875,142
1745,8023,327.0375,327.0375,121
1746,8023,189.525,220.1625,153
1747,8023,205.9125,205.9125,60
1748,8023,205.9125,205.9125,22
1750,8023,241.5375,241.5375,116
1751,8023,208.05,208.05,70
1752,8023,190.2375,236.55,85
1753,8023,426.7875,448.1625,20
1754,8023,426.7875,448.1625,31
1755,8023,428.925,448.1625,76
1756,8023,460.275,460.275,22
1757,8023,177.4125,177.4125,49
1759,8023,355.5375,355.5375,9
1760,8058,98.325,98.325,103
1761,8058,98.325,98.325,84
1763,8058,131.1,131.1,8
1764,8058,134.6625,134.6625,29
1765,8058,142.5,142.5,94
1768,8058,237.2625,280.0125,62
1769,8058,227.2875,227.2875,43
1770,8058,327.0375,327.0375,22
1771,8058,191.6625,191.6625,99
1772,8058,205.9125,205.9125,27
1773,8058,205.9125,205.9125,15
1774,8058,241.5375,241.5375,33
1775,8058,213.0375,213.0375,37
1778,8058,426.7875,448.1625,39
1779,8058,426.7875,448.1625,42
1783,8222,98.325,98.325,93
1784,8222,98.325,98.325,100
1785,8222,96.9,96.9,43
1786,8222,74.8125,184.5375,125
1788,8222,133.95,133.95,49
1789,8222,134.6625,134.6625,73
1790,8222,141.075,141.075,198
1792,8222,227.2875,227.2875,75
1793,8222,327.0375,327.0375,56
1794,8222,185.25,185.25,101
1795,8222,205.9125,205.9125,36
1796,8222,205.9125,205.9125,8
1798,8222,227.2875,227.2875,89
1799,8222,213.0375,213.0375,74
1801,8222,426.7875,448.1625,26
1802,8222,430.35,448.1625,42
1803,8222,426.7875,448.1625,70
1805,8222,177.4125,177.4125,17
1808,8121,69.825,84.075,71
1812,8121,128.25,128.25,35
1813,8121,128.9625,128.9625,30
1814,8121,143.2125,170.2875,24
1815,8121,234.4125,234.4125,22
1816,8121,234.4125,234.4125,20
1817,8121,236.55,236.55,30
1818,8121,227.2875,227.2875,39
1819,8121,295.6875,295.6875,13
1820,8121,190.2375,223.725,52
1821,8121,177.4125,177.4125,21
1822,8121,177.4125,177.4125,10
1824,8121,205.2,205.2,16
1825,8121,205.9125,205.9125,41
1826,8121,190.2375,212.325,25
1827,8121,426.7875,448.1625,19
1828,8121,426.7875,448.1625,20
1829,8121,426.7875,448.1625,39
1830,8218,63.4125,82.65,99
1831,8218,69.1125,71.25,103
1833,8218,133.2375,133.2375,12
1834,8218,128.25,128.25,17
1835,8218,141.7875,167.4375,23
1836,8218,232.9875,232.9875,7
1839,8218,227.2875,227.2875,35
1840,8218,257.925,295.6875,6
1841,8218,183.1125,223.725,39
1842,8218,177.4125,177.4125,9
1844,8218,205.9125,205.9125,40
1845,8218,190.2375,212.325,23
1848,8218,428.2125,448.875,34
1851,8317,70.5375,84.075,48
1852,8317,70.5375,82.65,54
1855,8317,133.2375,133.2375,16
1856,8317,131.8125,131.8125,39
1857,8317,140.3625,167.4375,78
1858,8317,232.9875,232.9875,14
1861,8317,227.2875,227.2875,147
1862,8317,295.6875,295.6875,62
1863,8317,190.2375,207.3375,123
1864,8317,177.4125,177.4125,74
1865,8317,177.4125,177.4125,82
1867,8317,205.2,205.2,89
1868,8317,205.9125,205.9125,67
1869,8317,190.95,212.325,34
1870,8317,426.7875,450.3,14
1871,8317,426.7875,448.875,32
1872,8317,426.7875,448.1625,40
1874,8317,170.2875,170.2875,42
1875,8317,178.125,178.125,23
1876,8317,178.125,178.125,34
1879,8319,130.3875,130.3875,18
1880,8319,128.25,128.25,27
1881,8319,138.9375,168.15,13
1883,8319,232.275,235.125,47
1884,8319,227.2875,227.2875,22
1885,8319,312.7875,312.7875,31
1886,8319,190.2375,227.2875,21
1887,8319,240.825,240.825,6
1888,8319,213.0375,213.0375,15
1891,8319,426.7875,448.1625,7
1896,8392,71.25,184.5375,34
1897,8392,129.675,129.675,19
1898,8392,127.5375,127.5375,27
1899,8392,139.65,156.75,30
1900,8392,228.7125,228.7125,12
1902,8392,227.2875,227.2875,21
1903,8392,312.7875,312.7875,5
1904,8392,190.2375,210.9,29
1907,8392,240.825,240.825,3
1908,8392,198.7875,198.7875,28
1911,8392,426.7875,448.1625,7
1912,8398,99.75,98.325,62
1913,8398,98.325,99.0375,71
1914,8398,97.6125,97.6125,27
1916,8398,134.6625,134.6625,35
1917,8398,133.95,133.95,31
1918,8398,141.7875,141.7875,80
1921,8398,227.2875,227.2875,54
1922,8398,327.0375,327.0375,25
1923,8398,188.1,188.1,114
1924,8398,205.9125,205.9125,21
1926,8398,250.8,250.8,77
1927,8398,212.325,212.325,52
1928,8398,190.2375,250.8,56
1929,8398,426.7875,448.1625,22
1930,8398,426.7875,448.1625,39
1931,8398,426.7875,451.725,29
1932,8398,177.4125,177.4125,17
1934,8400,98.325,98.325,31
1935,8400,96.1875,96.1875,41
1936,8400,97.6125,97.6125,11
1938,8400,133.95,133.95,35
1939,8400,133.2375,133.2375,27
1940,8400,141.7875,141.7875,43
1944,8400,227.2875,227.2875,28
1945,8400,327.0375,327.0375,29
1946,8400,198.075,221.5875,86
1947,8400,227.2875,227.2875,33
1948,8400,213.0375,213.0375,37
1949,8400,190.2375,236.55,59
1950,8400,426.7875,476.6625,26
1952,8400,426.7875,453.8625,29
1953,8422,70.5375,84.075,62
1954,8422,70.5375,83.3625,144
1957,8422,130.3875,130.3875,27
1958,8422,138.225,161.7375,35
1962,8422,227.2875,227.2875,69
1963,8422,295.6875,295.6875,24
1964,8422,190.95,208.05,93
1965,8422,177.4125,177.4125,36
1966,8422,177.4125,177.4125,40
1967,8422,205.2,205.2,50
1968,8422,205.9125,205.9125,36
1969,8422,190.2375,212.325,18
1971,8422,426.7875,448.1625,13
1972,8422,426.7875,448.1625,15
1975,8438,69.825,86.925,196
1976,8438,70.5375,88.35,187
1977,8438,70.5375,86.925,86
1979,8438,133.2375,133.2375,53
1980,8438,130.3875,130.3875,57
1981,8438,139.65,168.8625,58
1982,8438,237.975,237.975,14
1983,8438,236.55,236.55,25
1984,8438,236.55,236.55,33
1985,8438,227.2875,227.2875,94
1986,8438,290.7,290.7,36
1987,8438,190.2375,215.8875,91
1988,8438,177.4125,177.4125,45
1989,8438,177.4125,177.4125,21
1991,8438,240.825,240.825,31
1992,8438,213.0375,213.0375,70
1993,8438,190.95,213.0375,57
1994,8438,426.7875,448.875,35
1995,8438,427.5,448.875,35
1996,8438,426.7875,448.1625,51
1997,8438,483.7875,483.7875,9
1999,8555,73.3875,85.5,36
2000,8555,69.1125,86.925,38
2004,8555,131.8125,131.8125,28
2005,8555,139.65,163.1625,23
2009,8555,227.2875,227.2875,81
2010,8555,295.6875,295.6875,28
2011,8555,194.5125,223.725,31
2014,8555,205.9125,205.9125,45
2015,8555,193.8,201.6375,9
2018,8555,433.2,448.1625,25
2019,8562,98.325,98.325,86
2020,8562,98.325,112.575,90
2021,8562,98.325,98.325,30
2023,8562,133.95,133.95,32
2024,8562,133.95,133.95,44
2025,8562,140.3625,140.3625,121
2029,8562,227.2875,227.2875,65
2030,8562,327.0375,327.0375,44
2031,8562,192.375,192.375,128
2032,8562,205.9125,205.9125,31
2033,8562,205.9125,205.9125,16
2034,8562,241.5375,241.5375,47
2035,8562,213.0375,213.0375,62
2036,8562,190.2375,236.55,61
2037,8562,426.7875,448.1625,7
2038,8562,426.7875,448.1625,39
2039,8562,429.6375,452.4375,59
2041,8562,177.4125,177.4125,14
2046,8869,98.325,112.575,91
2047,8869,99.0375,112.575,67
2048,8869,99.0375,98.325,40
2051,8869,133.95,133.95,36
2052,8869,134.6625,134.6625,50
2053,8869,139.65,139.65,96
2054,8869,235.8375,282.8625,80
2057,8869,227.2875,227.2875,29
2058,8869,327.0375,327.0375,30
2059,8869,190.95,190.95,68
2061,8869,220.1625,220.1625,43
2062,8869,210.9,210.9,47
2063,8869,190.2375,213.0375,70
2065,8869,426.7875,448.1625,36
2066,8869,426.7875,448.1625,47
2067,8869,178.125,205.9125,34
2069,8991,69.825,84.075,111
2070,8991,69.825,83.3625,181
2071,8991,69.825,83.3625,250
2073,8991,133.95,133.95,23
2074,8991,131.1,131.1,40
2075,8991,139.65,158.8875,53
2076,8991,234.4125,234.4125,30
2077,8991,228,228,15
2078,8991,227.2875,227.2875,27
2079,8991,227.2875,227.2875,77
2080,8991,287.85,287.85,34
2081,8991,190.2375,218.025,124
2082,8991,177.4125,177.4125,45
2083,8991,177.4125,177.4125,39
2084,8991,205.2,205.2,63
2085,8991,195.9375,195.9375,47
2086,8991,190.2375,212.325,35
2087,8991,426.7875,450.3,17
2088,8991,426.7875,448.1625,22
2089,8991,429.6375,448.1625,14
2090,8991,483.7875,483.7875,17
2091,8991,170.2875,170.2875,29
2093,8991,178.125,203.0625,14
2094,8911,69.825,83.3625,90
2095,8911,70.5375,84.7875,49
2097,8911,131.8125,131.8125,15
2098,8911,126.825,126.825,23
2099,8911,142.5,167.4375,23
2100,8911,230.1375,230.1375,36
2102,8911,236.55,236.55,28
2103,8911,227.2875,227.2875,28
2104,8911,295.6875,295.6875,8
2105,8911,190.2375,212.325,51
2106,8911,205.2,205.2,37
2107,8911,205.9125,205.9125,39
2108,8911,192.375,212.325,33
2110,8911,426.7875,448.875,20
2111,8911,420.375,448.875,18
2112,9001,99.0375,99.0375,7
